,country,type,lat,lon,cap,commissioned,decommissioned
550,Denmark,Wind,54.55,11.71,165.6,,
564,Denmark,Wind,55.53,7.906,209.3,,
566,Denmark,Wind,55.53,7.906,160.0,,
567,Denmark,Wind,56.603,11.209,399.6,,
10063,Estonia,Wind,59.4521,26.8259,24.0,2011.0,
10064,Estonia,Wind,59.087,23.6144,48.0,2009.0,
10069,Estonia,Wind,58.446,23.7385,12.0,2014.0,
10070,Estonia,Wind,59.3432,28.0582,39.1,2012.0,
10071,Estonia,Wind,59.3806,24.0568,18.4,2005.0,
10072,Estonia,Wind,59.3717,24.0808,45.0,2012.0,
10073,Estonia,Wind,58.4924,23.6855,6.0,2014.0,
10074,Estonia,Wind,58.6286,23.5307,36.0,,
10075,Estonia,Wind,59.1211,23.5657,9.0,2009.0,
10076,Estonia,Wind,58.5637,23.5086,2.6,2002.0,
10077,Estonia,Wind,58.5913,23.5298,6.9,2016.0,
10078,Estonia,Wind,58.5659,23.5333,6.9,2010.0,
10079,Estonia,Wind,59.4427,26.7654,24.0,2007.0,
872,Finland,Wind,62.072,21.508,117.0,,
10293,France,Wind,49.8414,2.8247,14.35,,
10294,France,Wind,50.1529,2.741,10.0,,
10295,France,Wind,50.1327,2.7791,18.0,,
10296,France,Wind,46.2644,0.7899,10.0,,
10298,France,Wind,50.1715,2.1079,6.0,,
10307,France,Wind,49.972,1.9449,12.0,,
10308,France,Wind,49.0948,-0.146,8.0,,
10318,France,Wind,47.6396,-2.1774,8.2,,
10319,France,Wind,45.2312,2.9535,24.0,,
10323,France,Wind,49.9596,1.8856,4.6,,
10324,France,Wind,48.6071,4.1483,35.0,,
10325,France,Wind,49.5112,5.5684,10.76,,
10327,France,Wind,48.3407,1.676,52.275,,
10328,France,Wind,48.229,1.3648,12.0,,
10329,France,Wind,45.1733,3.3009,31.5,,
10332,France,Wind,48.5156,5.605,12.3,,
10335,France,Wind,47.5576,-2.5395,10.02,,
10336,France,Wind,48.3139,5.0106,10.0,,
10337,France,Wind,50.4662,2.1709,4.0,,
10339,France,Wind,48.8406,6.4881,12.0,,
10346,France,Wind,49.2733,5.8648,10.25,,
10347,France,Wind,49.567,2.3874,11.5,,
10348,France,Wind,16.4653,-61.4621,3.025,,
10350,France,Wind,47.0785,-0.1322,8.0,,
10357,France,Wind,47.216,4.4614,12.0,,
10359,France,Wind,46.4813,-0.555,9.0,,
10360,France,Wind,49.7414,1.2723,12.0,,
10362,France,Wind,43.4241,2.1895,22.0,,
10377,France,Wind,49.7615,3.1974,10.12,,
10381,France,Wind,43.9786,2.4342,20.0,,
10382,France,Wind,49.9828,1.287,12.0,,
10388,France,Wind,48.914,-0.2155,10.5,,
10391,France,Wind,49.2046,-0.6043,9.2,,
10392,France,Wind,43.5319,3.6133,36.0,,
10398,France,Wind,45.8219,0.2157,8.0,,
10401,France,Wind,49.7049,3.7939,14.5,,
10405,France,Wind,48.4324,3.5599,10.0,,
10406,France,Wind,49.473,1.6756,12.0,,
10408,France,Wind,43.3771,1.7729,12.6,,
10413,France,Wind,44.0922,2.7661,12.0,,
10431,France,Wind,48.2525,-0.357,2.3,,
10432,France,Wind,47.7486,5.2494,12.0,,
10433,France,Wind,48.1781,-1.1828,10.3,,
10434,France,Wind,49.1011,6.597,12.0,,
10440,France,Wind,49.5251,4.3157,10.0,,
10442,France,Wind,43.7433,2.8156,17.03,,
10445,France,Wind,48.8343,4.6931,11.9,,
10448,France,Wind,48.5653,5.4588,12.0,,
10449,France,Wind,49.3086,-1.6244,11.5,,
10451,France,Wind,48.1625,2.0514,12.0,,
10452,France,Wind,43.7797,4.5938,11.5,,
10455,France,Wind,50.0186,1.5241,16.0,,
10456,France,Wind,50.2293,3.5855,8.0,,
10457,France,Wind,46.8189,-1.5247,12.0,,
10460,France,Wind,49.9967,3.3295,18.0,,
10461,France,Wind,45.2123,4.84,12.0,,
10462,France,Wind,48.9673,5.2126,12.0,,
10463,France,Wind,50.1082,2.3287,7.5,,
10464,France,Wind,48.3004,1.6548,11.5,,
10473,France,Wind,46.3692,-0.6137,22.0,,
10478,France,Wind,46.0663,-0.6259,12.0,,
10479,France,Wind,48.1367,4.5125,6.2,,
10488,France,Wind,49.4359,5.6758,8.0,,
10489,France,Wind,49.6388,2.7757,10.0,,
10490,France,Wind,48.0717,-4.5071,1.5,,
10493,France,Wind,48.1029,5.2862,12.0,,
10494,France,Wind,47.8773,-2.7592,2.4,,
10497,France,Wind,47.9065,1.4655,11.9,,
10502,France,Wind,47.448,4.7403,8.0,,
10504,France,Wind,48.3314,1.7002,9.2,,
10505,France,Wind,44.288,4.7523,7.5,,
10511,France,Wind,48.5335,5.41,24.0,,
10514,France,Wind,49.6805,2.2435,12.0,,
10516,France,Wind,50.237,2.2685,19.95,,
10517,France,Wind,49.5854,2.3517,11.5,,
10522,France,Wind,50.2909,2.2368,8.35,,
10523,France,Wind,49.8646,2.0463,22.0,,
10524,France,Wind,49.9602,1.6297,9.0,,
10527,France,Wind,46.9811,-2.0045,19.5,,
10528,France,Wind,49.1803,6.5191,30.5,,
10531,France,Wind,48.4661,-3.1996,10.0,,
10537,France,Wind,47.0379,-1.9261,12.0,,
10540,France,Wind,50.6125,1.9343,20.7,,
10541,France,Wind,49.145,6.9463,8.0,,
10544,France,Wind,49.6384,1.7525,2.4,,
10547,France,Wind,48.6371,5.5094,12.0,,
10552,France,Wind,49.8161,0.9491,12.0,,
10553,France,Wind,50.2242,1.9579,11.5,,
10561,France,Wind,46.6118,-1.8116,4.25,,
10564,France,Wind,46.8545,-0.4796,15.65,,
10566,France,Wind,49.634,2.2921,12.0,,
10574,France,Wind,49.7429,3.4004,6.0,,
10577,France,Wind,44.0179,2.7069,1.7,,
10580,France,Wind,43.7645,2.9482,15.6,,
10582,France,Wind,46.4018,2.1546,17.0,,
10607,France,Wind,43.3763,2.4714,10.4,,
10610,France,Wind,49.8105,2.6453,12.0,,
10614,France,Wind,42.4783,8.8041,6.0,,
10616,France,Wind,49.8242,1.5219,24.5,,
10620,France,Wind,49.0869,-1.3806,9.2,,
10621,France,Wind,43.6536,2.8782,29.9,,
10624,France,Wind,47.416,-1.967,12.0,,
10625,France,Wind,49.3183,0.5617,10.0,,
10626,France,Wind,43.6889,3.1118,2.7,,
10627,France,Wind,47.9624,-2.2778,12.0,,
10630,France,Wind,50.0992,2.2811,10.0,,
10631,France,Wind,43.2264,2.8311,11.5,,
10644,France,Wind,48.1489,-4.1185,10.0,,
10645,France,Wind,43.6735,2.9543,13.8,,
10649,France,Wind,44.1659,2.9008,30.81,,
10662,France,Wind,43.388,2.3031,4.0,,
10664,France,Wind,49.7864,1.8994,17.5,,
10665,France,Wind,48.2173,-3.0396,4.25,,
10671,France,Wind,46.2404,-0.218,9.4,,
10673,France,Wind,48.3086,5.0777,8.0,,
10675,France,Wind,48.8462,4.3626,28.9,,
10681,France,Wind,46.161,2.5411,12.0,,
10686,France,Wind,46.4799,-0.3827,9.0,,
10687,France,Wind,48.6299,4.0391,36.0,,
10688,France,Wind,49.832,4.2979,27.5,,
10691,France,Wind,48.3561,-0.5127,4.6,,
10695,France,Wind,48.4126,-0.5606,9.2,,
10696,France,Wind,48.4344,4.0424,24.0,,
10698,France,Wind,48.9872,3.2921,22.0,,
10700,France,Wind,48.2232,2.1458,30.0,,
10701,France,Wind,48.4155,4.1812,24.0,,
10706,France,Wind,44.5707,3.4925,12.0,,
10711,France,Wind,44.6418,3.7513,1.7,,
10714,France,Wind,47.1586,-2.0118,12.0,,
10715,France,Wind,50.3818,2.4878,18.0,,
10717,France,Wind,48.4149,5.5678,8.0,,
10718,France,Wind,48.1346,4.4899,12.5,,
10721,France,Wind,49.1052,-0.2198,12.0,,
10727,France,Wind,49.5342,4.2472,10.0,,
10728,France,Wind,48.2033,-4.0733,10.0,,
10735,France,Wind,48.4929,3.8369,7.5,,
10736,France,Wind,50.0636,1.6426,4.4,,
10737,France,Wind,47.1159,2.0261,13.9,,
10741,France,Wind,46.9733,2.1855,20.0,,
10744,France,Wind,48.8298,4.0833,10.02,,
10746,France,Wind,47.4613,3.511,12.336,,
10751,France,Wind,49.6513,-1.3719,3.3,,
10754,France,Wind,50.0554,1.9604,12.0,,
10756,France,Wind,48.2915,-3.7716,8.4,,
10762,France,Wind,43.1849,2.7164,16.7,,
10763,France,Wind,42.9788,2.2053,17.0,,
10764,France,Wind,49.0892,-0.2442,4.0,,
10765,France,Wind,49.3619,4.6155,12.0,,
10766,France,Wind,48.7395,4.3915,12.0,,
10767,France,Wind,50.9291,1.8143,2.4,,
10770,France,Wind,45.0873,3.1086,15.0,,
10771,France,Wind,48.1207,1.616,60.0,,
10772,France,Wind,50.5646,1.7442,9.2,,
10775,France,Wind,46.5054,-1.1702,11.05,,
10776,France,Wind,48.7025,3.9576,17.0,,
10780,France,Wind,47.3885,-1.2926,10.19,,
10782,France,Wind,46.9234,-0.3329,12.3,,
10783,France,Wind,48.162,3.5941,10.0,,
10784,France,Wind,49.197,6.583,10.0,,
10785,France,Wind,50.5328,2.0772,20.0,,
10786,France,Wind,48.9043,4.6234,9.3,,
10787,France,Wind,48.9405,5.2336,20.0,,
10788,France,Wind,48.6796,4.5086,6.9,,
10789,France,Wind,47.777,3.7441,12.0,,
10794,France,Wind,50.601,2.1851,8.2,,
10796,France,Wind,48.3824,-0.2658,10.0,,
10797,France,Wind,49.2092,6.6815,10.0,,
10798,France,Wind,50.0191,1.3238,14.82,,
10799,France,Wind,49.6761,1.7018,6.6,,
10802,France,Wind,49.794,1.9867,2.3,,
10803,France,Wind,44.7994,4.1276,10.26,,
10804,France,Wind,44.6565,4.7562,6.0,,
10807,France,Wind,47.8779,-2.5908,12.0,,
10808,France,Wind,43.2,2.8164,11.5,,
10809,France,Wind,49.6128,2.0851,12.0,,
10810,France,Wind,48.039,-2.7652,20.4,,
10812,France,Wind,50.5028,2.0376,20.25,,
10816,France,Wind,43.6531,2.0865,12.0,,
10821,France,Wind,43.3905,2.279,12.0,,
10828,France,Wind,49.7306,2.7362,11.4,,
10830,France,Wind,49.6988,1.9814,12.0,,
10832,France,Wind,48.9856,7.1811,12.0,,
10833,France,Wind,48.5658,5.5315,24.0,,
10834,France,Wind,47.6577,-1.6776,17.0,,
10835,France,Wind,48.9456,6.5856,12.0,,
10839,France,Wind,48.2166,-4.1674,1.2,,
10840,France,Wind,43.6688,3.2212,11.97,,
10842,France,Wind,48.4011,-4.2693,1.7,,
10844,France,Wind,50.6277,2.1694,8.0,,
10845,France,Wind,50.0758,2.1237,10.0,,
10848,France,Wind,49.4429,5.7144,6.0,,
10851,France,Wind,50.0011,1.7638,10.0,,
10854,France,Wind,48.4802,3.9571,12.3,,
10855,France,Wind,48.5017,3.9386,12.3,,
10863,France,Wind,50.0684,1.8882,10.0,,
10875,France,Wind,47.6693,-1.3217,11.5,,
10876,France,Wind,50.1646,2.8258,6.0,,
10877,France,Wind,47.7173,3.4734,4.1,,
10879,France,Wind,48.5549,3.6499,14.0,,
10880,France,Wind,48.1324,5.3485,10.0,,
10885,France,Wind,49.6549,2.2698,12.0,,
10887,France,Wind,48.7251,3.9935,27.5,,
10895,France,Wind,46.8626,-1.7007,11.5,,
10896,France,Wind,48.9607,0.3469,10.2,,
10898,France,Wind,50.5824,2.1113,31.35,,
10908,France,Wind,48.399,5.0753,12.0,,
10910,France,Wind,50.4997,2.321,12.8,,
10911,France,Wind,50.8239,1.83,11.5,,
10912,France,Wind,50.1183,2.2351,8.35,,
10913,France,Wind,49.0649,-0.179,20.0,,
10915,France,Wind,49.4117,5.8423,10.0,,
10918,France,Wind,42.8959,2.9662,22.1,,
10919,France,Wind,48.3597,5.0437,10.0,,
10922,France,Wind,44.2881,2.6217,10.0,,
10927,France,Wind,48.4581,3.5073,12.3,,
10937,France,Wind,50.2575,2.2296,11.4,,
10940,France,Wind,43.4557,4.9042,14.0,,
10945,France,Wind,48.6398,6.8677,13.2,,
10947,France,Wind,43.5926,2.7972,23.0,,
10948,France,Wind,49.8633,2.7201,12.0,,
10949,France,Wind,49.5899,2.1485,12.0,,
10950,France,Wind,48.8791,4.5395,14.7,,
10951,France,Wind,47.5364,-1.1061,9.2,,
10952,France,Wind,49.9828,1.7605,10.0,,
10953,France,Wind,48.839,6.4393,11.9,,
10955,France,Wind,49.9537,3.4196,13.8,,
10956,France,Wind,50.0609,1.5667,23.92,,
10957,France,Wind,44.9355,4.0707,12.0,,
10958,France,Wind,44.689,4.5468,10.6,,
10959,France,Wind,46.8796,-1.7552,6.0,,
10961,France,Wind,50.5099,2.0677,43.1,,
10963,France,Wind,49.1325,-0.2483,12.0,,
10964,France,Wind,50.2695,2.2933,8.0,,
10968,France,Wind,49.7526,0.3961,4.7,,
10978,France,Wind,49.9949,1.5568,11.5,,
10981,France,Wind,49.0965,-0.2799,12.0,,
10987,France,Wind,48.9024,-1.3303,2.0,,
10991,France,Wind,48.6717,-0.8037,8.2,,
10993,France,Wind,48.8867,4.1786,75.0,,
11001,France,Wind,48.6146,6.8693,8.8,,
11003,France,Wind,48.3788,1.8827,27.85,,
11004,France,Wind,49.2312,-1.4031,16.31,,
11006,France,Wind,49.9225,1.2952,11.0,,
11009,France,Wind,48.6674,4.0369,48.0,,
11010,France,Wind,46.1497,-0.0487,12.0,,
11015,France,Wind,47.7339,-1.7279,12.4,,
11022,France,Wind,49.0686,-1.4952,2.0,,
11025,France,Wind,48.1892,2.1103,25.0,,
11028,France,Wind,49.7262,2.8171,9.2,,
11029,France,Wind,48.9741,6.8413,6.9,,
11033,France,Wind,48.0915,-2.811,9.3,,
11034,France,Wind,48.0346,-3.1022,8.0,,
11035,France,Wind,49.9524,1.5259,11.5,,
11036,France,Wind,50.2388,1.9886,38.0,,
11037,France,Wind,49.8425,0.9558,7.5,,
11039,France,Wind,48.2157,2.173,18.0,,
11040,France,Wind,48.987,-0.9493,8.0,,
11041,France,Wind,48.2978,4.98,8.0,,
11045,France,Wind,47.9251,-2.5859,10.0,,
11046,France,Wind,47.892,-2.6511,3.6,,
11053,France,Wind,48.254,-0.4261,8.2,,
11054,France,Wind,49.7517,2.602,12.0,,
11055,France,Wind,49.708,0.7684,9.2,,
11056,France,Wind,49.7132,2.5195,16.2,,
11057,France,Wind,49.4964,5.8074,2.2,,
11061,France,Wind,49.109,3.2351,12.3,,
11062,France,Wind,49.8888,3.5236,25.0,,
11064,France,Wind,50.2148,2.949,12.0,,
11065,France,Wind,50.3444,2.2917,13.8,,
11066,France,Wind,50.5411,1.9906,12.0,,
11068,France,Wind,50.4141,2.5529,11.5,,
11070,France,Wind,49.7289,1.8781,6.0,,
11074,France,Wind,49.7434,2.9916,18.0,,
11078,France,Wind,48.5517,5.4565,12.0,,
11080,France,Wind,50.4363,2.3547,13.8,,
11081,France,Wind,48.6925,4.495,6.9,,
11084,France,Wind,50.2333,2.8708,6.0,,
11085,France,Wind,49.6316,2.0404,12.0,,
11086,France,Wind,50.5342,2.1911,18.2,,
11087,France,Wind,48.1139,-2.0243,2.2,,
11088,France,Wind,48.6327,6.8196,13.2,,
11090,France,Wind,49.7452,1.6461,9.0,,
11091,France,Wind,49.9509,3.6645,24.0,,
11092,France,Wind,48.0345,5.447,12.0,,
11099,France,Wind,50.2377,2.3794,12.0,,
11103,France,Wind,48.2008,1.8895,20.1,,
11106,France,Wind,48.1498,2.1307,12.0,,
11107,France,Wind,48.2444,0.126,10.8,,
11113,France,Wind,48.1474,-2.9286,19.7,,
11114,France,Wind,48.2773,-3.333,27.3,,
11121,France,Wind,46.5696,-1.7737,5.34,,
11126,France,Wind,46.0075,-0.5576,12.0,,
11132,France,Wind,46.9248,-0.3859,12.3,,
11134,France,Wind,45.1831,3.243,6.0,,
11135,France,Wind,47.1949,-0.8025,7.5,,
11137,France,Wind,48.8434,4.5435,22.25,,
11142,France,Wind,16.3115,-61.053,1.65,,
11143,France,Wind,44.7471,3.1517,11.69,,
11146,France,Wind,46.0194,0.1593,12.0,,
11150,France,Wind,47.7729,-2.1562,12.0,,
11154,France,Wind,46.8974,-1.8251,12.0,,
11158,France,Wind,48.3589,-0.6132,12.0,,
11159,France,Wind,46.9877,-1.6412,12.15,,
11162,France,Wind,46.9916,-1.7184,10.25,,
11163,France,Wind,45.1992,4.9007,4.0,,
11165,France,Wind,49.7149,3.8333,12.0,,
11167,France,Wind,42.9653,2.9948,9.2,,
11170,France,Wind,48.1859,-2.6476,10.0,,
11179,France,Wind,44.6612,4.9943,4.8,,
11184,France,Wind,46.2369,1.4759,8.0,,
11188,France,Wind,47.143,-0.699,10.0,,
11191,France,Wind,45.87,0.3638,16.304,,
11199,France,Wind,43.4059,2.2404,8.0,,
11204,France,Wind,49.8228,1.8101,12.0,,
11212,France,Wind,48.4687,-2.4951,9.2,,
11214,France,Wind,43.6205,2.6084,12.0,,
11217,France,Wind,48.9648,6.6172,16.0,,
11219,France,Wind,48.7072,5.5762,11.5,,
11220,France,Wind,48.3658,-2.9117,7.5,,
11223,France,Wind,48.1209,-3.2335,2.0,,
11225,France,Wind,49.7089,1.7361,12.0,,
11227,France,Wind,47.987,-2.5759,8.0,,
11228,France,Wind,48.0879,5.3698,10.0,,
11229,France,Wind,48.3593,-3.2156,8.5,,
11230,France,Wind,48.4659,-4.6345,5.3,,
11234,France,Wind,45.994,3.7623,16.08,,
11241,France,Wind,48.4421,-0.4994,6.9,,
11248,France,Wind,49.6722,2.7617,10.0,,
11251,France,Wind,50.3928,3.0296,12.0,,
11252,France,Wind,47.6109,-2.5561,10.0,,
11257,France,Wind,48.8081,5.3329,4.0,,
11266,France,Wind,46.448,-1.4401,12.65,,
11282,France,Wind,48.3734,-0.3542,6.0,,
11283,France,Wind,48.3407,-3.0326,9.0,,
11286,France,Wind,47.2075,-1.2988,9.2,,
11287,France,Wind,46.439,-0.947,6.23,,
11292,France,Wind,43.6525,2.5998,15.1,,
11294,France,Wind,48.6397,4.4414,10.0,,
11295,France,Wind,49.0184,-1.1147,2.3,,
11307,France,Wind,50.7115,1.5754,3.0,,
11309,France,Wind,44.7519,4.7485,4.6,,
11311,France,Wind,46.6946,0.1409,6.68,,
11313,France,Wind,50.2225,2.3615,12.0,,
11318,France,Wind,49.5455,4.0908,24.0,,
11319,France,Wind,50.0506,2.8924,15.0,,
11322,France,Wind,47.7029,5.1976,28.0,,
11323,France,Wind,14.5435,-60.8568,1.1,,
11327,France,Wind,49.3812,4.5504,20.0,,
11329,France,Wind,49.9116,3.2777,20.0,,
11336,France,Wind,48.2292,3.4571,8.0,,
11337,France,Wind,48.6649,3.5534,12.3,,
11338,France,Wind,47.748,-2.1975,12.0,,
11339,France,Wind,48.4837,4.0087,36.3,,
11345,France,Wind,45.9352,-0.6572,10.0,,
11350,France,Wind,48.172,3.5343,8.0,,
11354,France,Wind,46.012,0.7922,8.0,,
11355,France,Wind,44.0542,2.6484,12.0,,
11356,France,Wind,48.8276,5.3459,4.0,,
11360,France,Wind,48.5808,4.2739,24.0,,
11364,France,Wind,50.3595,2.4234,11.5,,
11365,France,Wind,50.284,2.2609,8.0,,
11366,France,Wind,49.8284,2.7555,12.0,,
11367,France,Wind,49.6045,2.0387,24.0,,
11372,France,Wind,50.5891,2.3727,9.2,,
11373,France,Wind,47.014,1.757,15.0,,
11375,France,Wind,49.6766,4.0216,10.85,,
11376,France,Wind,49.4268,2.3232,4.0,,
11381,France,Wind,46.9849,1.9034,8.0,,
11383,France,Wind,48.4624,-3.5264,9.35,,
11384,France,Wind,46.4091,-1.4772,12.35,,
11385,France,Wind,48.5513,3.9133,24.8,,
11389,France,Wind,51.0011,2.2229,12.0,,
11398,France,Wind,48.3358,1.7911,36.0,,
11403,France,Wind,43.1746,2.8097,27.5,,
11410,France,Wind,46.4368,0.1138,6.33,,
11417,France,Wind,48.2979,4.7074,10.0,,
11429,France,Wind,46.7712,-1.6959,8.0,,
11434,France,Wind,48.4015,-3.1771,5.6,,
11435,France,Wind,48.0271,-4.4191,6.0,,
11438,France,Wind,50.015,1.6091,24.0,,
11439,France,Wind,48.7366,4.4673,16.0,,
11440,France,Wind,50.3216,2.4421,12.0,,
11449,France,Wind,49.8582,0.751,13.8,,
11452,France,Wind,47.3486,4.6167,10.8,,
11455,France,Wind,46.8788,2.1633,24.0,,
11456,France,Wind,48.8997,-1.1266,10.0,,
11463,France,Wind,48.6116,3.8527,10.0,,
11465,France,Wind,44.6395,4.8833,16.0,,
11466,France,Wind,48.6353,5.4438,12.3,,
11469,France,Wind,47.3958,4.5908,10.8,,
11474,France,Wind,46.947,-0.7473,8.0,,
11475,France,Wind,47.8971,-1.9981,8.4,,
11476,France,Wind,48.0827,-2.3048,10.0,,
11477,France,Wind,47.9783,-2.0162,6.0,,
11480,France,Wind,45.9164,-0.5604,12.0,,
11482,France,Wind,45.3949,3.0477,4.8,,
11484,France,Wind,48.4038,-3.2901,6.0,,
11488,France,Wind,48.656,5.3623,12.0,,
11490,France,Wind,45.1876,3.3036,7.5,,
11492,France,Wind,48.3958,4.0326,12.0,,
11494,France,Wind,47.6588,3.4857,10.0,,
11502,France,Wind,47.676,3.5329,10.25,,
11515,France,Wind,48.0634,-2.4945,12.0,,
11516,France,Wind,47.9183,1.3185,23.65,,
11517,France,Wind,50.0331,3.5327,9.0,,
11518,France,Wind,48.2212,3.5436,10.0,,
11519,France,Wind,49.1552,6.5331,11.5,,
11521,France,Wind,50.3032,2.2191,8.35,,
11522,France,Wind,50.3983,2.4354,9.2,,
11529,France,Wind,43.5327,3.6717,6.0,,
11530,France,Wind,48.8826,-1.109,10.0,,
11534,France,Wind,49.6887,4.0296,10.85,,
11535,France,Wind,49.6478,2.5687,8.0,,
11543,France,Wind,44.4825,4.8779,9.75,,
11544,France,Wind,49.6675,4.0627,12.6,,
11563,France,Wind,49.7785,1.8154,12.0,,
11564,France,Wind,47.9329,-2.804,16.0,,
11569,France,Wind,50.3471,1.9549,12.0,,
11573,France,Wind,48.5289,-3.2349,16.2,,
11576,France,Wind,46.4593,-0.9842,8.9,,
11577,France,Wind,49.7914,2.0408,11.5,,
11583,France,Wind,43.7609,2.7628,13.8,,
11584,France,Wind,43.6588,2.8709,59.1,,
11587,France,Wind,47.5552,-2.4737,10.02,,
11588,France,Wind,49.2812,-1.2951,8.4,,
11589,France,Wind,48.6785,5.4936,8.0,,
11590,France,Wind,50.0582,1.4945,11.15,,
11591,France,Wind,48.7014,5.5318,10.5,,
11592,France,Wind,48.1316,-2.4536,6.1,,
11593,France,Wind,47.0089,1.8356,24.0,,
11598,France,Wind,47.4287,-1.2256,9.2,,
11602,France,Wind,48.8005,5.2285,11.5,,
11603,France,Wind,46.4658,-1.0398,5.04,,
11607,France,Wind,50.0446,2.2839,10.0,,
11610,France,Wind,48.9698,6.8646,6.9,,
11612,France,Wind,47.3757,6.7307,10.0,,
11615,France,Wind,46.6812,-0.4466,10.0,,
11616,France,Wind,48.2026,1.5358,24.0,,
11618,France,Wind,50.0945,1.5884,24.0,,
11622,France,Wind,49.1625,6.5647,12.0,,
11624,France,Wind,49.1118,5.262,12.0,,
11625,France,Wind,47.1336,1.9122,10.0,,
11629,France,Wind,48.9397,4.8048,11.9,,
11631,France,Wind,49.9074,3.5393,12.0,,
11633,France,Wind,49.5469,2.266,12.0,,
11634,France,Wind,48.5,4.0825,12.0,,
11637,France,Wind,50.004,3.0158,8.0,,
11640,France,Wind,43.2038,2.8857,17.85,,
11646,France,Wind,48.2347,1.9242,20.8,,
11653,France,Wind,48.8527,4.5095,4.2,,
11654,France,Wind,49.881,3.2984,12.0,,
11658,France,Wind,42.88,2.8579,10.5,,
11661,France,Wind,47.7755,5.2703,12.0,,
11662,France,Wind,49.7662,2.2691,12.0,,
11670,France,Wind,48.4931,4.2335,35.0,,
11671,France,Wind,48.4388,3.822,12.0,,
11672,France,Wind,47.6577,3.4191,18.0,,
11673,France,Wind,43.2885,2.7752,8.1,,
11674,France,Wind,47.9028,1.5339,10.0,,
11684,France,Wind,46.1674,-0.1716,12.0,,
11687,France,Wind,46.4117,-0.043,12.0,,
11688,France,Wind,47.488,-1.2158,18.0,,
11691,France,Wind,48.0509,1.6938,12.0,,
11694,France,Wind,48.3756,3.9579,20.0,,
11695,France,Wind,44.7824,5.8806,3.0,,
11696,France,Wind,50.3306,2.4883,24.0,,
11703,France,Wind,49.8059,2.8682,12.3,,
11707,France,Wind,16.3899,-61.4498,9.515,,
11711,France,Wind,45.7104,2.0374,9.0,,
11721,France,Wind,48.1741,2.2062,10.0,,
11725,France,Wind,48.4145,-2.4415,14.0,,
11726,France,Wind,47.994,-2.6913,10.0,,
11727,France,Wind,48.5106,-3.8717,8.1,,
11728,France,Wind,47.9773,-4.2636,9.2,,
11729,France,Wind,48.1809,-4.217,12.0,,
11730,France,Wind,48.439,-4.7203,3.4,,
11732,France,Wind,48.5372,-4.6694,9.1,,
11734,France,Wind,48.4965,-3.5645,6.0,,
11735,France,Wind,48.529,-4.5933,23.29,,
11736,France,Wind,48.5736,-3.7035,10.0,,
11737,France,Wind,48.5841,-3.1911,6.8,,
11738,France,Wind,48.3996,-4.7157,5.7,,
11739,France,Wind,48.2853,-3.2406,2.0,,
11740,France,Wind,48.5026,-4.6843,3.4,,
11741,France,Wind,48.5397,-4.4658,10.4,,
11742,France,Wind,48.3202,-3.7343,3.0,,
11743,France,Wind,47.9828,-4.4092,6.0,,
11745,France,Wind,48.1059,-2.5909,8.6,,
11746,France,Wind,48.6365,-3.3706,6.0,,
11747,France,Wind,47.8751,-1.7341,4.8,,
11748,France,Wind,47.9966,-2.0797,12.0,,
11753,France,Wind,48.8662,4.4952,4.2,,
11754,France,Wind,47.9915,5.3802,24.3,,
11757,France,Wind,48.1746,1.9099,35.75,,
11758,France,Wind,47.5775,4.7937,10.0,,
11761,France,Wind,48.4743,-3.2847,19.5,,
11762,France,Wind,50.0622,1.9143,12.0,,
11767,France,Wind,44.2779,2.7097,12.0,,
11774,France,Wind,49.9149,3.2294,12.0,,
11777,France,Wind,43.4161,4.8059,21.25,,
11779,France,Wind,43.0519,2.9062,11.775,,
11783,France,Wind,47.4671,-1.1741,9.693,,
11784,France,Wind,43.4943,3.6605,6.0,,
11787,France,Wind,43.2849,2.8122,5.1,,
11788,France,Wind,43.4117,2.4389,10.4,,
11792,France,Wind,49.8803,1.5052,13.5,,
11793,France,Wind,50.1561,2.1299,20.0,,
11801,France,Wind,48.3506,1.9985,9.2,,
11804,France,Wind,48.5539,3.6246,14.0,,
11806,France,Wind,46.0924,-0.8163,8.4,,
11808,France,Wind,49.9359,1.9961,34.5,,
11810,France,Wind,47.1302,2.1559,12.0,,
11811,France,Wind,49.5472,2.4189,11.5,,
11814,France,Wind,49.1072,1.006,8.28,,
11821,France,Wind,47.9488,-2.7136,8.2,,
11822,France,Wind,50.547,2.1176,8.0,,
11823,France,Wind,45.1481,3.292,26.0,,
11824,France,Wind,48.8863,5.2511,12.0,,
11826,France,Wind,49.9412,1.6954,12.0,,
11828,France,Wind,49.5896,4.9623,12.0,,
11829,France,Wind,48.6263,5.4708,12.3,,
11830,France,Wind,48.3614,6.4694,6.8,,
11831,France,Wind,50.67,2.1755,12.3,,
11833,France,Wind,49.6513,4.136,18.45,,
11834,France,Wind,48.6125,6.8308,13.2,,
11835,France,Wind,49.7362,2.8559,17.7,,
11836,France,Wind,47.9058,-1.3436,11.5,,
11841,France,Wind,48.5322,3.9947,12.3,,
11843,France,Wind,49.7885,3.4706,10.0,,
11848,France,Wind,45.6586,1.1137,2.0,,
11849,France,Wind,50.5151,1.9891,10.0,,
11850,France,Wind,43.5016,2.7979,3.6,,
11852,France,Wind,42.7789,2.8767,9.0,,
11858,France,Wind,45.4478,3.02,16.3,,
11860,France,Wind,44.5122,4.858,7.5,,
