,country,type,lat,lon,cap,commissioned
6025,Germany,Waste,48.552941,8.407401,12.0,1992.0
6026,Germany,Waste,52.18534,11.67906,29.2,2005.0
6027,Germany,Waste,52.18534,11.67906,29.2,2006.0
6028,Germany,Waste,49.5224,8.45294,2.78,
6029,Germany,Waste,49.5224,8.45294,5.56,
6030,Germany,Waste,49.5224,8.45294,8.65,2006.0
6031,Germany,Waste,49.5224,8.45294,22.1,2010.0
6032,Germany,Waste,49.52277,8.452919999999999,5.37,2012.0
6033,Germany,Waste,49.52277,8.452919999999999,3.88,2012.0
6034,Germany,Waste,49.438611,11.060556,18.0,1996.0
6035,Germany,Waste,51.48548,6.8344,40.4,1991.0
6036,Germany,Waste,51.48548,6.8344,21.1,2006.0
6037,Germany,Waste,47.856134,12.134085,9.0,1988.0
6038,Germany,Waste,52.49028000000001,13.82987,30.0,2009.0
6039,Germany,Waste,50.02969,10.224,24.4,1990.0
6040,Germany,Waste,48.81253,9.21895,19.5,2009.0
6041,Germany,Waste,48.180506,11.639612,18.0,1991.0
6042,Germany,Waste,48.180506,11.639612,22.0,1984.0
6043,Germany,Waste,50.83859,6.32117,27.0,1996.0
6044,Germany,Waste,51.62965,12.28922,9.9,2010.0
6045,Germany,Waste,48.68552315,9.049525695,9.5,1999.0
6046,Germany,Waste,53.114562,8.818186,44.0,2012.0
6047,Germany,Waste,53.54782,8.61792,14.0,1977.0
6048,Germany,Waste,48.18508,12.73606,12.5,1994.0
6049,Germany,Waste,47.89061,7.61608,13.6,2005.0
6050,Germany,Waste,48.68232,9.67126,11.0,1975.0
6051,Germany,Waste,51.68039,7.7442199999999985,14.6,1986.0
6052,Germany,Waste,51.55728,7.164060000000001,15.5,1982.0
6053,Germany,Waste,51.55728,7.164060000000001,11.7,2009.0
6054,Germany,Waste,48.7645,11.49185,25.5,1984.0
6055,Germany,Waste,51.52242,6.574669999999999,16.0,1997.0
6056,Germany,Waste,51.2976283,9.52410538,14.7,1985.0
6057,Germany,Waste,51.0003,6.94358,45.1,1998.0
6058,Germany,Waste,51.38038,6.63732,13.5,1982.0
6059,Germany,Waste,51.38038,6.63732,13.8,2002.0
6060,Germany,Waste,51.38038,6.63732,1.5,1976.0
6061,Germany,Waste,51.38038,6.63732,2.8,1997.0
6062,Germany,Waste,51.38038,6.63732,1.5,1976.0
6063,Germany,Waste,51.45071,14.11215,15.7,2004.0
6064,Germany,Waste,49.48505,8.426219999999999,28.0,1967.0
6065,Germany,Waste,51.18158,12.01965,23.0,2005.0
6066,Germany,Waste,50.02594000000001,8.24183,15.6,2009.0
6067,Germany,Waste,50.06533,8.76898,14.5,1972.0
6068,Germany,Waste,49.22822,7.59553,15.0,1999.0
6069,Germany,Waste,52.53505,12.36259,2.5,2004.0
6070,Germany,Waste,52.53505,12.36259,14.5,2009.0
6071,Germany,Waste,54.14465,12.14123,17.0,2009.0
6072,Germany,Waste,49.21387,6.83445,16.0,1997.0
6073,Germany,Waste,49.30998,12.08795,54.0,1982.0
6074,Germany,Waste,53.083056000000006,14.321443,28.9,2011.0
6075,Germany,Waste,51.86615,11.576296,24.0,2008.0
6076,Germany,Waste,50.63879437,10.68695146,12.1,2007.0
6077,Germany,Waste,51.3971,7.696739999999999,12.61,1981.0
6078,Germany,Waste,50.43486,7.4321100000000015,12.5,2008.0
6079,Germany,Waste,48.40113,10.9356,10.0,1994.0
6080,Germany,Waste,51.22515,7.1422300000000005,30.0,1976.0
6081,Germany,Waste,53.78181,9.42577,17.0,2010.0
6082,Germany,Waste,49.33857,7.17001,11.6,1977.0
6083,Germany,Waste,49.793,9.99406,8.7,1984.0
6084,Germany,Waste,49.793,9.99406,12.0,1998.0
6085,Germany,Waste,50.8577189,6.850175,33.4,2009.0
6086,Germany,Waste,51.520132,14.337383,18.7,2013.0
6087,Germany,Waste,50.042129,8.261157,10.5,2014.0
6088,Germany,Waste,50.99962,6.940958999999999,18.0,2017.0
6089,Germany,OilOther,52.28588,7.74613,33.4,2000.0
6090,Germany,OilOther,49.249018,6.879244,42.0,2003.0
6091,Germany,OilOther,52.2940363,8.0229623,9.5,1962.0
6092,Germany,OilOther,52.2940363,8.0229623,9.8,1972.0
